,word,expected_information,expected_nb_words
1170,ilter,6.414665461668802,37.74410707543155
73,andre,6.412375213278176,37.804072645347574
1259,kadre,6.411433318685693,37.828761908612215
1564,linse,6.408418613932344,37.90789282799692
1349,klire,6.404061060107376,38.022563909294696
1587,loren,6.402340841523872,38.067927710546826
2599,stole,6.4003301857134876,38.12101922320268
1332,kiste,6.399137902251542,38.152536519423435
2722,tabel,6.396479297987713,38.22290898964926
2092,prale,6.392803098232937,38.32043079665667
1527,lavet,6.389354166436287,38.41214987233423
2300,salme,6.389194973583747,38.416388659412
2880,tuner,6.385914766631937,38.5038340770185
2528,soire,6.3838800015767365,38.55817787753478
2734,tande,6.383719565730327,38.56246600337333
2413,skreg,6.383422466880539,38.57040811430139
2165,rakle,6.382913792819923,38.58400989762554
2644,sulte,6.382377213958479,38.59836304508427
1973,paket,6.382281699212108,38.6009185643005
81,ankel,6.381344855329899,38.625993010062565
2824,tonse,6.380651948195781,38.64454901368035
1412,korse,6.379802946459143,38.66729737285893
2080,poret,6.379686690567429,38.67041340371428
2796,tiske,6.376392781399806,38.75880516179695
35,agter,6.374255155991681,38.81627622462422
3050,vater,6.372016726068219,38.876548806344616
2368,silke,6.3690153126416975,38.95751259496608
178,baste,6.366812248111739,39.01704803055821
1505,lagre,6.357944849457911,39.25760141026615
70,andel,6.352292964234247,39.41169817729975
1659,malte,6.346796517697779,39.56213708710429
2360,siden,6.3454109648287975,39.600150500591916
1413,korte,6.343967521279161,39.63979102394716
1980,panel,6.3421213084780925,39.69055042484535
2490,smear,6.341865075326295,39.69760038185864
1368,knast,6.339720403769067,39.75665765005842
2253,ruste,6.332758770905202,39.94896447374419
2172,rande,6.33082819730823,40.00245882960663
657,faren,6.328288148057843,40.072950314177106
1517,larme,6.327992184218177,40.08117198301376
75,anger,6.326670958689225,40.11789528373292
77,angre,6.323859657286352,40.196147063240815
428,damet,6.323302863110768,40.21166337080983
2712,sølet,6.322297862285333,40.2396851169434
2848,trias,6.32195636590708,40.24921126962924
1610,lutre,6.321920596725698,40.25020919306071
2876,tulre,6.320410512448699,40.29236157287455
2367,silde,6.320306960926097,40.2952537191793
2781,tiger,6.319275492500232,40.32407349211603
606,ental,6.3189598053252425,40.33289807758794
2178,raspe,6.318865153329477,40.335544315652356
905,glane,6.317665524251417,40.36909805618701
1566,lirke,6.317605179174843,40.370786650930334
2487,smart,6.311456596255529,40.54320897314258
2308,samle,6.310760516941406,40.56277519994006
2363,sigel,6.309829625493342,40.58895656479311
2790,times,6.308799624781897,40.61794507606572
2086,poset,6.307854397663225,40.64456592253797
709,fiset,6.305217060539878,40.71893469584994
927,grade,6.30489551727811,40.72801101334383
1354,klore,6.304855672365138,40.729135870932026
2176,rapse,6.3044004083094025,40.741990588699224
2492,smelt,6.3041255465922905,40.74975347690558
3051,vatre,6.303954898079135,40.75457382765882
2377,sitar,6.302690703055403,40.79030162051669
2883,turne,6.301445946118931,40.825510670001464
2552,spelt,6.29942358105703,40.88277986421838
2510,snave,6.2986693298621885,40.90415925951782
1501,laber,6.297957730612818,40.92433992686861
435,daske,6.297935839806934,40.92496089911336
1512,lande,6.296305029561193,40.971248284533466
2160,raide,6.293294029102289,41.05684729776504
2052,plane,6.293063534395679,41.06340734109472
1186,inert,6.289689879871009,41.15954398033252
2315,sankt,6.284802787328484,41.29920730199246
506,drage,6.284322865939813,41.3129480229402
424,dages,6.282103978192071,41.37653687697492
1550,lidse,6.280017430756539,41.43642241509021
1863,nurse,6.277123613688449,41.51962070932529
2242,rudet,6.273166153002728,41.63366964614014
1504,lagen,6.271675138947389,41.676719960753644
2784,tilde,6.2689514663022985,41.755476009658466
2789,timer,6.266986113014064,41.81239738413835
1864,nuser,6.2667702628218445,41.81865365379229
2641,sukre,6.266470507567558,41.8273434067609
34,agten,6.265128420365554,41.86627198099784
2287,sable,6.263900167178153,41.901930437044385
476,diner,6.260788940859702,41.9923910376515
2370,simre,6.260117236133142,42.01194683710443
941,grise,6.259766020685398,42.022175638399474
136,avler,6.258136074126683,42.06967882179206
55,almen,6.255799295841614,42.137875611841935
1719,miste,6.255266100223034,42.153451934192276
898,gitre,6.252062062002437,42.24717330645019
1570,loade,6.25170012336656,42.2577734693861
2093,prent,6.250669744458837,42.28796493030228
3046,varte,6.250071245133926,42.30551165239725
74,angel,6.24877040014772,42.343674763503245
1940,opret,6.24812603207012,42.362591447717456
2659,svane,6.2466046556292465,42.40728796424603
2635,suder,6.244317196405149,42.474579999517786
2637,suite,6.244135823023152,42.47992017348221
206,besat,6.243695466517047,42.492888378035715
2736,tange,6.24332736765738,42.5037316809732
726,flest,6.242817963942222,42.51874204779082
1420,krave,6.242133379369858,42.53892273821078
1433,kruse,6.239955733709659,42.60318070389422
660,farte,6.239745655039288,42.6093848364131
1271,kamel,6.238733215940537,42.6392972894655
1744,morel,6.236863328727753,42.694598213485484
305,brise,6.235578280790456,42.73264440188372
23,aftes,6.2324088697087054,42.82662559046237
2325,savne,6.228538387342014,42.94167571863226
2291,safte,6.227120986735705,42.98388523933865
2324,savle,6.226103470226922,43.014211981144236
2706,sæter,6.225702318401924,43.026174057911156
1982,pante,6.224055807094317,43.075306772165625
2371,sinde,6.222800533901562,43.11280243588224
1346,kline,6.222745312178427,43.11445268679237
1962,ornat,6.2210776327190755,43.16431953880158
2072,polet,6.220633859879803,43.17759892110869
2203,rigel,6.219628352060873,43.20770268185662
2690,syren,6.219038673199641,43.22536675908937
1745,morse,6.216084731107848,43.31396208572367
2292,sagde,6.2146187358307845,43.35799795939956
2529,solde,6.214442145109324,43.36330544888339
1429,kroat,6.21441103336379,43.364240589459364
2816,tolke,6.213323921223085,43.39692910428048
2174,range,6.2125519188928715,43.42015750309811
858,gamet,6.212050604095939,43.435247975543014
1750,motel,6.210908136226949,43.4696579009323
924,goter,6.210118047344889,43.49347048683011
28,agent,6.207626683876077,43.568643447894104
2716,søren,6.205830395315347,43.62292421788276
536,dunet,6.204797961393902,43.654153205609624
1276,kande,6.2030720114798825,43.70640954999289
2414,skrev,6.203028098119075,43.707739924388186
1423,kreds,6.199668183439379,43.809650176550846
2410,skral,6.199078922249254,43.827547652216275
2329,sedan,6.197916846327246,43.86286450996057
307,brite,6.197868836839672,43.86432418690403
694,filet,6.1965522005978455,43.904374037248026
2049,plade,6.195545165292109,43.93503102851694
1293,karpe,6.194340319428004,43.97173805876381
649,false,6.193875078017545,43.98592038543743
1419,krans,6.1935874618206155,43.99469030834223
2054,plast,6.192171101546376,44.037903133867154
611,eolit,6.191857110585273,44.04748867202289
2209,rinke,6.188692802044328,44.14420544554472
1256,kabel,6.1859135306514474,44.22932875732464
2608,stram,6.18541224749864,44.244699482985546
1518,larve,6.184727157027925,44.2657148876921
2395,skave,6.183254562214277,44.31092107462235
2342,senil,6.182024023308719,44.34873195727692
1703,metra,6.180956912444318,44.381547291768086
3116,vores,6.180267367340557,44.402764799554845
860,garde,6.176124571675845,44.53045356532926
3069,verst,6.174402592058517,44.58363619354049
2466,slime,6.173063451430319,44.625038897937294
3027,valen,6.1730318598547465,44.62601609040298
1549,liden,6.171555687752774,44.6717010007628
1283,kaper,6.170642518296485,44.69998538839494
2636,suger,6.169521681728909,44.734726510955255
2792,tinde,6.169414381965623,44.73805375887217
1956,orgel,6.166469420121074,44.82947046242845
2169,ramle,6.166212338464267,44.837459580787495
447,deist,6.1657834330110015,44.850791497307505
2059,plire,6.164064623650679,44.90425802926409
1165,ilder,6.163922816361434,44.90867203492029
1574,lodse,6.163878603556959,44.910048326308534
2526,sober,6.162538629132391,44.951780133728754
148,bakse,6.159916232514054,45.03356359781502
253,blade,6.159255054362837,45.054206929508084
1353,klone,6.158868001315787,45.06629590674396
2845,trema,6.158843189473747,45.067070975208935
2815,tolde,6.156177550518688,45.150417481721206
453,denar,6.155297594502234,45.177964883910235
76,angle,6.153392406994974,45.237665201365964
930,grant,6.1521199929663855,45.2775810735466
2419,skrot,6.151242693705262,45.30512263095458
1286,kapre,6.150789980196031,45.319341477512346
2173,randt,6.150714196978891,45.321722116250214
2884,tuske,6.149976065083475,45.344916185067135
2083,porse,6.149718924534963,45.352999013017666
3033,valte,6.146333585534735,45.45954651692997
3100,viser,6.14588585741728,45.47365668935207
2975,uldet,6.145860721874225,45.47444896698547
2365,signe,6.1450809318490975,45.49903497150779
1655,malke,6.144648420732326,45.51267734772867
2318,satin,6.144639625177423,45.51295482180415
175,baske,6.14442068433318,45.5198623113407
134,avers,6.143582332474306,45.54632164622756
2358,siben,6.143009023278128,45.56442478883014
2765,tenor,6.142971458652176,45.5656112023194
2751,tavle,6.141408884207691,45.61498978163244
810,furet,6.141242512783526,45.620250400264965
1679,marts,6.141199495014299,45.621610708997395
2252,ruske,6.141131230843484,45.62376944318555
1424,kreol,6.140425545556482,45.64609148453653
1282,kapel,6.139091672716872,45.68831401621785
3002,usket,6.138211467115396,45.71619751143717
2543,spalt,6.13736673717131,45.742973197137175
912,glose,6.135761331545117,45.793903503796095
1298,karve,6.135677378611429,45.79656840822663
2485,smage,6.13415624399764,45.84488040868002
1563,linke,6.133170400459401,45.87621851084597
2537,sonde,6.132381301505542,45.90131790958205
328,bulet,6.132202622090529,45.90700319185648
296,brage,6.131329834834673,45.93478395517108
452,delta,6.1308855877721875,45.948930766824304
480,dirke,6.130471359158331,45.96212558212794
2545,spant,6.130161312197932,45.97200428019065
2459,slank,6.129679923748554,45.9873464584031
1749,moste,6.129533743080458,45.992006349389044
2579,stald,6.129374407581709,45.99708612283326
2305,salut,6.129004769741854,46.00887270375456
2882,turde,6.12732591708119,46.062444024524304
30,agern,6.127117654190359,46.06909393315176
1739,moler,6.126943828143294,46.074644996067526
2151,rable,6.1264387184718965,46.09077926053975
624,etisk,6.125377283638404,46.1247021329934
616,erika,6.120943262752055,46.266681203187396
2212,rispe,6.120326807507231,46.286454912702716
2469,slude,6.118279879633657,46.352173777067684
1847,noget,6.115476112331435,46.44234326661716
896,gisne,6.115410231355326,46.444464114531456
165,barde,6.1151618750280665,46.45246010058563
2482,sløre,6.115132660924522,46.453400757260106
22,aften,6.114651208349595,46.4689056567739
1416,krads,6.1140315640807295,46.48886855590342
2838,trace,6.110973676333718,46.58750929450145
1649,maile,6.110837017230261,46.59192249938509
221,bidet,6.110036334773198,46.61778776397843
1261,kagle,6.1092978353318195,46.64165699635357
1647,magre,6.108535415753098,46.66631217949291
2207,rimte,6.108194595007028,46.67733788187813
143,bager,6.106358198734864,46.73679096446197
2208,rinde,6.105839464805316,46.75359861793902
2437,skyet,6.1052707026003645,46.77203419959146
585,eksil,6.1051693952390815,46.77531868980032
1909,olden,6.104383719792559,46.800798938259106
2873,tudse,6.102580319794359,46.85933752858998
3107,vlies,6.102423856800634,46.864419787564614
1568,litra,6.101946556991083,46.87992693119478
918,gnier,6.101121708274229,46.90673779758017
792,frise,6.100275279317579,46.934266047988736
2463,slibe,6.099068407211311,46.97354486566362
1953,ordne,6.09821723960858,47.00126670239703
931,grape,6.096653809843401,47.05222896957564
88,anode,6.096605686059906,47.053798510595485
2240,rudel,6.096138965529208,47.06902316017588
1859,nulre,6.095873466724961,47.07768605771909
2512,snige,6.095636655232885,47.085414269019765
1700,metal,6.095289517865135,47.09674519684636
518,drone,6.095114209329858,47.1024684875235
2494,smile,6.093422172252584,47.15774411814467
1014,haste,6.093286319027924,47.16218499655185
1342,klemt,6.092303347294033,47.194329621909816
2536,sonar,6.092192654534274,47.197950810629465
1865,nusle,6.091433758462934,47.22278472270587
1609,luske,6.0892264236803735,47.29509125617601
1698,merit,6.087917158169176,47.33803168088927
3022,vader,6.087760140977716,47.34318404439685
1860,nulte,6.085525135059535,47.41658438018317
2159,rafte,6.0839734259392175,47.46761133095668
1669,manke,6.082741802677933,47.50815155200318
1922,onkel,6.082604621589493,47.512669159408226
2511,snegl,6.082479109575636,47.51680286059365
1409,korde,6.078934837544873,47.633681001674965
1573,loden,6.0789068891317335,47.634603787609215
3040,vante,6.078048861101907,47.66294240425327
2596,stive,6.076710618767495,47.707175009132264
2672,svire,6.076303115907964,47.72065225523361
2304,salto,6.07620408301948,47.72392812165489
641,fader,6.073479690048368,47.81413538790767
2087,poste,6.072859623367226,47.834690199299914
1183,indse,6.071071509552331,47.8940145168517
2692,syrne,6.070518139618,47.91238859482584
1396,komet,6.0700860041610705,47.926742108581266
106,arisk,6.0695515653877425,47.94449960645209
27,agens,6.069121266557251,47.958801685862795
300,break,6.068362873260121,47.98401920880995
2030,pinse,6.065755800118807,48.07080882373632
1462,kurie,6.065650289687987,48.07432457521329
1503,lagde,6.064736444505611,48.10478590325772
2126,purse,6.064627588732689,48.10841569407399
940,grine,6.064169063513082,48.12370820362087
2993,uredt,6.062285374676542,48.186583097362245
2744,tarok,6.0613883099526,48.21655472996129
2555,spile,6.05936325221143,48.28428204894558
1835,niger,6.059030888964607,48.295406901372786
2259,ryste,6.058718946504659,48.30585056164595
1560,linde,6.057614617069338,48.342841050556
1630,læser,6.055284333321894,48.42098893522375
712,fiste,6.055034679529805,48.42936875851204
2476,slåer,6.05495529704005,48.43203359725491
1594,luder,6.0548863911369555,48.4343468600147
1180,inder,6.054661975729953,48.441881549456106
2034,pirat,6.053683090474747,48.47476107912963
1699,mesan,6.053354145410296,48.48581494078645
291,borte,6.0531083976733795,48.49407468649473
1648,magte,6.050935847876312,48.56715676998352
849,galde,6.050892390139891,48.568619761417466
1312,kendt,6.0505096470652555,48.581506593627466
2859,trope,6.0491697203241035,48.62664842655646
1376,knuse,6.0457530914918145,48.74194381980212
763,forel,6.045439193648445,48.75255011926244
946,gruse,6.043400264491505,48.82149973663111
1701,metan,6.0431164594345566,48.83110478208832
997,halse,6.0415853954737395,48.88295443022728
2431,skule,6.040155907821201,48.93141388158048
142,bagel,6.038793307284275,48.97765058792433
1747,mosle,6.037640528969645,49.01680157624716
1711,mikse,6.037385524437928,49.02546633970882
1269,kalot,6.037314115383955,49.02789301250881
123,athen,6.035733112120567,49.081650559543235
2521,snære,6.035531920782146,49.08849572866521
3121,vrage,6.035115805519017,49.10265632242599
1619,lyste,6.033549841735338,49.15598341227861
1579,logre,6.033209645153604,49.16757606967907
1351,klode,6.031098959130302,49.23956166860409
264,blote,6.029831620163991,49.28283528539279
2581,stang,6.02900635121131,49.31103475074781
731,flise,6.028304318097825,49.3350359446294
2649,super,6.027973173083566,49.346361225303156
2338,semit,6.0274674082960455,49.36366358401293
1216,jaket,6.026285752692574,49.404112010617794
2793,tinge,6.025558967674142,49.42900654006879
702,finer,6.024560319327826,49.463233651616456
2548,speak,6.021911151872756,49.55414459772872
2663,svedt,6.021691443462602,49.561691786210595
2622,styne,6.021223071425723,49.57778463909516
2035,pirke,6.020948313338807,49.58722751793466
3049,vaske,6.01779315673308,49.695792857053135
2189,regal,6.015942180699792,49.75959341985755
440,davre,6.014148902279994,49.82148334389788
227,biker,6.013722693667254,49.836204044800745
2514,snipe,6.011941973108882,49.89775492129151
2564,sprit,6.011933242449653,49.898056885047055
104,argot,6.011538361875769,49.91171636926887
470,diger,6.0091904068965,49.99301274436933
3042,varde,6.009172510879607,49.993632890224355
1663,mande,6.0088462003660075,50.004941789610236
2847,trevl,6.007925067999239,50.03687915459724
2021,piget,6.007317998573677,50.057938526416166
3025,vakte,6.007056392525223,50.067016430270975
2621,style,6.00636586789376,50.09098600264682
1384,koger,6.005948471238422,50.10548028883682
2766,teori,6.005315811178361,50.12745769007142
507,dragt,6.005236958799743,50.130197546508185
2344,seraf,6.005128110198733,50.133979917395266
3216,østre,6.004065035287146,50.17093562576596
729,flire,6.00324481522672,50.19946757937746
2648,sunde,6.002484156118241,50.225942162954944
789,frels,6.0007162459099455,50.28752786279325
1167,ildne,5.999549974347446,50.328196628019995
2868,træne,5.99731595556501,50.40619040401568
2517,snude,5.99721634735775,50.40967072622581
312,bruse,5.996962885924101,50.41852778158263
1013,hasle,5.9965769496731225,50.432017077607384
2930,tøsne,5.996330671552039,50.44062691006177
2639,sukat,5.995746388139981,50.46105921868452
2403,skilt,5.995597399341753,50.4662706601699
1008,harem,5.995426363287615,50.47225395062643
2927,tørne,5.9953353129047855,50.475439421520754
1270,kalve,5.995271240087019,50.47768118111474
3023,vager,5.993763209348651,50.53047244410038
355,byret,5.992820480466465,50.5635023651077
1441,kræse,5.9892643912149675,50.68828973078817
772,forse,5.986144754781287,50.79801501626823
1957,orgie,5.985087047771484,50.83527106527928
2470,sluge,5.984354268045899,50.861098088235295
1736,moire,5.983754657409151,50.88224129102689
998,halte,5.983209852019671,50.90145959655028
1498,køter,5.982888420637898,50.912801667334264
2828,torsk,5.982669079766266,50.920542809385296
1430,kroge,5.981918433880792,50.94704407301487
1554,ligne,5.98025819711348,51.005707089983794
42,aktor,5.9801117932259835,51.01088338330925
1323,kimse,5.980019982221213,51.01412974470176
149,balde,5.979430254903765,51.03498694226887
242,bisat,5.978637593996251,51.063034833980886
1542,lento,5.978301681346629,51.074925577270825
642,fager,5.9779153000165905,51.088606251271436
1569,livre,5.97703827789872,51.11967273309804
1642,løsen,5.975546189506768,51.17256993241502
12,afise,5.9732295903601775,51.254805995461076
2129,puste,5.9699072729705005,51.37297438832606
2449,skære,5.968709145981875,51.415656251757035
1067,hirse,5.967221350087839,51.46870658973277
2475,slåen,5.9671688023206615,51.47058128590168
1525,latin,5.966671533687464,51.48832524175049
2071,polen,5.965620953585221,51.52583303691407
2400,skema,5.964481385693367,51.56654876642028
2301,salon,5.964202383457704,51.57652216567581
2158,rafle,5.963340171089011,51.60735557483992
2601,stork,5.96265612508885,51.631830723475865
325,buket,5.960053454788137,51.72506034934559
3104,visne,5.957875335344621,51.803211619331634
1335,kives,5.957329290044663,51.82282231546082
2547,spark,5.956393729351913,51.856439343215406
2820,tonal,5.955664194453607,51.882668482333614
469,digel,5.9550351430264765,51.9052955670672
1709,midte,5.954814684228185,51.91322784180923
3061,velar,5.954302232370433,51.931670932423366
1327,kiper,5.952728534450369,51.98834912794336
1422,krebs,5.951418626702911,52.03557384605827
2039,piske,5.951386571702914,52.03673002862137
153,bamse,5.950550143175817,52.06690801070481
2638,sujet,5.950442187951968,52.07080426379912
787,freak,5.9503312963954995,52.07480679675892
1855,notar,5.9480659523063055,52.15663976775297
814,fuser,5.947178252646541,52.18874196340523
2458,slang,5.944377966495108,52.290139231705275
2598,stola,5.944320825784779,52.29221032419933
696,filte,5.944142439738622,52.29867653993418
341,buste,5.943960320642794,52.30527889775032
2803,tiøre,5.943054855002903,52.33811709075485
278,bolte,5.942502367357435,52.35816408597222
1842,nital,5.941717267297642,52.386664623827734
228,bikse,5.939650873317251,52.46175259981156
1490,kærte,5.938051316307986,52.51995069344392
1678,marsk,5.937156024226186,52.552553071268164
3117,vorte,5.936146445599462,52.589341513109794
2493,smide,5.935187645834768,52.62430344597061
289,borne,5.934507973221754,52.649101288454794
748,fnise,5.9334058480380945,52.689337144567084
2012,pensa,5.932972680832592,52.70515942090258
1858,nudel,5.932627108606476,52.71778552710061
306,brist,5.932187147345304,52.73386468428393
2926,tørke,5.932017212592372,52.74007656122867
2553,sperm,5.931706359937304,52.75144151273408
1765,multe,5.9301907031892025,52.806889884722366
187,bedst,5.928179651152602,52.88055164416898
465,desto,5.926590999925419,52.93881414718328
2985,undse,5.925612538761449,52.97473036063442
1347,klint,5.924701119181044,53.00820760943073
1426,kridt,5.924331300796862,53.02179739930355
298,brask,5.924305521692872,53.02274483906189
1729,moder,5.923648369425407,53.04690237270335
267,bluse,5.923296698302955,53.059834653631555
1618,lysne,5.921857042067137,53.11280915334002
2416,skrin,5.921176170641058,53.13788134662047
774,forte,5.92029868280511,53.17021113652653
812,fusel,5.9202977151085765,53.170246800783225
2974,ulden,5.919904901989942,53.184725823389044
1643,løsne,5.9190158405552715,53.217511034288776
578,edikt,5.917919663713626,53.257961697280095
2119,pulse,5.917712085567458,53.265625121638735
2843,travl,5.916416693271909,53.31347367252991
1839,nipse,5.916256567132697,53.319391315719294
2068,poker,5.91536480898011,53.35235926719493
2670,svine,5.9152856923475845,53.35528516256804
1009,harke,5.914977432906681,53.3666867596968
1924,opart,5.913385249600154,53.425615673681726
1084,hotel,5.913309518531065,53.42842020622062
1361,kløer,5.91327460994323,53.42971301808443
2818,tomle,5.911739885556094,53.48658124874608
2237,rubel,5.911310213992477,53.50251329602575
617,esrom,5.911196935987053,53.50671438895406
471,digte,5.910799367665512,53.52146144593733
1627,lænse,5.909563221987503,53.56733993970951
1318,keton,5.909251317423235,53.578922223953874
231,biled,5.909217444522831,53.5801802131689
2607,straf,5.907103860768797,53.65873402390786
442,debat,5.906243374405118,53.690747983913006
543,dvale,5.9057051307232635,53.710782777492014
115,artig,5.904610972130497,53.75153318122822
490,dolke,5.904233073089082,53.76561468346183
1853,norge,5.903669775612099,53.786611462110464
1597,lugte,5.9035129089933704,53.79246008732404
385,caste,5.901345882383421,53.87332075488935
2562,sprak,5.900278154717391,53.91320674913151
56,almue,5.900244654111507,53.914458674181574
2401,skibe,5.896631778747271,54.04964339086422
2984,undre,5.89652861111408,54.053508638201485
2731,talon,5.896156385793011,54.06745661738026
906,glans,5.89538237559472,54.096471751994365
1524,latex,5.8946999313836725,54.122067290908554
2588,stejl,5.893912505681739,54.15161528129023
1704,metro,5.89146433591854,54.243585441887284
1493,køler,5.890348543925503,54.28555409619032
3024,vakle,5.888855985746664,54.341744955862325
1408,koran,5.88865118458405,54.34945971345627
1746,moske,5.887934346604941,54.37647126920086
2429,skude,5.887066130185938,54.40920497408626
2852,triol,5.886882148252605,54.41614403518782
1523,lasur,5.885962775119354,54.450832367433684
2584,stavn,5.8851580402509915,54.48121349817604
1031,helst,5.88397509576596,54.52590394124432
861,garve,5.883628125827584,54.53901906549433
292,bosat,5.883555176011098,54.541776898515344
2089,pragt,5.880739355849071,54.64833428252216
3038,vanke,5.87872301524691,54.724765329758036
2593,stilk,5.8776260119185055,54.76639303206599
2024,pilke,5.876490169330517,54.80952792464004
1469,kvast,5.876017611468133,54.82748384393966
2560,sport,5.875826635467835,54.834742083784995
1417,kraft,5.874929939139199,54.8688348021617
1352,kloge,5.87475410600607,54.875522526740205
2630,støde,5.874517207609669,54.88453412677165
1726,model,5.874423951035085,54.8880820069092
2128,pusle,5.874388913591205,54.88941504084321
901,givet,5.872981693236987,54.94298089033743
61,altid,5.871946801440908,54.98240740613825
449,dekan,5.8710276975710025,55.01744644248218
646,falde,5.870609029623168,55.03341474020955
2865,træde,5.8695158570944015,55.075130982449195
2559,split,5.8671109170248466,55.16701654697896
908,glide,5.866956929453262,55.172905170733955
290,borst,5.865680619291048,55.22173662505911
1845,nobel,5.864782721191688,55.25611598031516
1895,nøler,5.864416828260411,55.27013168404256
1976,palme,5.864255400878727,55.27631636727048
1720,mitra,5.863036544693779,55.32303611502914
67,ampel,5.863006165477189,55.324201079310726
1666,mange,5.862960875260039,55.32593788739526
517,droge,5.862645373183639,55.33803840523662
1988,paris,5.861062765969065,55.39877641968856
2914,tæske,5.859485648221652,55.45937007528314
2498,smule,5.8571649365001965,55.548653520044994
3009,utide,5.854362260710359,55.656670933182504
2620,stuve,5.853876946150971,55.67539667607919
1601,lumre,5.853083687028358,55.706017950330455
297,bragt,5.852743779504101,55.71914416541613
2405,skive,5.847833845183378,55.90909657594856
1693,melis,5.846326677810772,55.9675347033098
2733,tampe,5.8452745044649905,56.00836732937672
2651,surfe,5.845002245454675,56.01893797747496
3020,vabel,5.84421288065537,56.04959690116597
1604,lunde,5.842750964783987,56.106422025486395
