,word,expected_information,expected_nb_words
5507,rangs,6.115913440204478,118.16138192808431
2435,grine,6.115462174268998,118.19834784626998
7799,viske,6.115440378459896,118.20013356536751
2200,galde,6.114603146964936,118.26874792390947
2405,grads,6.114513476365741,118.27609913728597
2419,grebs,6.114264475736782,118.29651465401432
7533,ulves,6.1142428438518355,118.29828841472388
4994,ormen,6.113975505364031,118.32021170066916
415,bager,6.11393675300228,118.32338995324398
830,brems,6.113884673492162,118.32766135865901
753,boges,6.1134556416601775,118.36285513221372
7108,torve,6.1133037481427515,118.37531756977272
1564,eksil,6.113018344699394,118.3987376719177
1670,etårs,6.113015422144102,118.39897751970122
3757,kærte,6.112368043019655,118.45211849830224
8058,ækles,6.112286213490839,118.45883728201198
6927,tanks,6.112249895891055,118.4618193362034
6538,stang,6.1119446312660415,118.48688771721469
4379,miner,6.11192597139764,118.4884202406987
6235,slidt,6.111861738171213,118.49369582752978
6610,strik,6.111819260866166,118.49718469164841
4024,luder,6.1116039923364,118.51486730454623
6383,snært,6.110906177087783,118.57220546913301
4815,odels,6.1101145168320805,118.63728828928879
4513,myret,6.110033318754633,118.64396564697105
4470,mulet,6.10998003251236,118.64834786751928
7206,tuden,6.1089862304182105,118.73010707151244
6312,smule,6.10878554662004,118.74662398289618
6193,skæne,6.106847931295319,118.90621408986432
4797,nølet,6.1061586988110985,118.96303386290069
1247,diget,6.1059352913086355,118.98145722434083
6504,spyer,6.105928777518006,118.9819944286902
8012,ågres,6.105769920329919,118.9950964254298
8193,øvres,6.105348615667917,119.02985117835523
5451,pøsen,6.104564652360812,119.09454980939508
573,beros,6.104267655607392,119.11906943040985
5422,påser,6.104231579033648,119.1220482038183
5811,røget,6.103300083262242,119.19898581759809
1153,dagen,6.102999913248732,119.2237891770416
776,boner,6.102837622058396,119.23720161588241
3371,klans,6.1025836849579616,119.258191092736
883,budes,6.101984348359182,119.30774463329514
7546,undre,6.10124280662878,119.36908428575487
196,almen,6.100905451339073,119.39700044233533
2322,gipse,6.100674830432603,119.41608808361583
3366,klage,6.100337947792469,119.44397610097185
1308,dopes,6.100258937293997,119.45051773745797
7181,tryne,6.100021072007437,119.47021384319865
3384,klems,6.100013748166829,119.4708203352152
6990,tenor,6.099811095826086,119.48760332900241
6378,snyde,6.099056602960411,119.55010865379246
2187,gaden,6.098146422732908,119.62555528209022
2375,gnist,6.097995223918914,119.6380930599306
1205,degns,6.097728395286405,119.66022235277191
7640,vakre,6.097309346218672,119.69498422989346
3363,kives,6.096823204558304,119.73532437225404
1313,dorsk,6.096765918874421,119.74007884629599
810,brage,6.096619597371223,119.75222378084611
1696,fader,6.095986875392206,119.80475496690946
3405,klone,6.095781885915515,119.82177897971887
8066,ælter,6.094943690283921,119.8914148142254
5706,rugen,6.094072044546786,119.96387255008614
3217,kagen,6.093641430277493,119.99968459910659
2385,godet,6.092970238318825,120.05552561860884
4089,lyren,6.0926535569508955,120.08188151508091
3336,kilen,6.092643840683807,120.08269024563667
6911,talks,6.092400163918744,120.10297438884596
6221,slapt,6.0917653888270955,120.15583043189962
7947,yndes,6.091314685993371,120.19337338563993
6339,snapt,6.091182780005667,120.20436319982981
6834,sælge,6.090648048659527,120.24892490736924
4421,moler,6.090212442892835,120.2852382184913
1216,delis,6.089459718718785,120.34801325279172
5623,rimen,6.089062789311663,120.38112921718007
2582,haler,6.088980450294797,120.38799993234115
4365,miler,6.088927503027132,120.39241828302826
3391,kline,6.0886061937966875,120.41923441682586
7854,vuets,6.088498049583435,120.42826136368389
7731,vesir,6.088163940416881,120.45615419227082
4130,læges,6.088141369532941,120.4580387368675
4605,nagle,6.087337929128214,120.52514079683358
1248,digre,6.087069731850019,120.54754852580776
247,angle,6.086402221569636,120.60333671651641
7645,valen,6.086312790117668,120.6108130476295
178,alfer,6.086081508381913,120.63014999236358
5512,rapts,6.086043237899375,120.6333500000926
6534,stalk,6.084814211844756,120.73616084759479
2304,gidet,6.084355071482511,120.77459146883692
6609,strid,6.084311676835343,120.7782242875943
3812,lagts,6.084237455455051,120.7844380450805
5221,plire,6.084013680737031,120.80317422915729
5138,piges,6.083909230974384,120.81192058184399
1312,dorns,6.08381398914342,120.81989643814472
2447,gruen,6.083158525590774,120.87480134113774
6778,sygne,6.082901177743965,120.89636490347249
6547,stavr,6.082769640426089,120.90738809832612
969,byret,6.082471542876082,120.93237322617553
907,bulet,6.08234318282599,120.94313334915358
3909,lians,6.081882487833057,120.98176021866745
3497,koget,6.080968802420949,121.05840446917084
2329,gispe,6.080592489724925,121.08998547220939
3837,larms,6.080544391644882,121.0940225644127
1222,denar,6.080398330141463,121.10628300051539
5757,rypes,6.080369979477596,121.10866290559586
3402,kloen,6.080134049533346,121.12846993046885
5344,pudes,6.080121638870085,121.12951193246853
2459,gryet,6.080057514261788,121.1348959914067
1515,døtre,6.079678378907442,121.16673401372545
5631,ringe,6.079428114387512,121.18775464798516
3944,linde,6.079010580940071,121.22283293021131
7165,trope,6.078705586975077,121.24846283796116
4448,motel,6.078581282582922,121.25891020581307
5039,pager,6.077945235211996,121.31238194646639
3001,ikten,6.077545490000719,121.34600011345073
4635,negls,6.077535894187628,121.34680722609465
4834,olden,6.077139745950847,121.38013230373916
3825,lands,6.076852070237192,121.40433811078081
3543,korns,6.076394201631945,121.44287436077738
796,borne,6.076164043173849,121.46225013570374
6533,stald,6.076032705562696,121.4733081122539
2412,grant,6.075847930458694,121.48886696559256
6462,sperm,6.075596966209073,121.5100024193897
1825,filet,6.075583044799801,121.51117494621481
2218,gamer,6.075311873055295,121.53401656780314
1803,fetas,6.074988925084504,121.56122506039505
2780,horst,6.074671095661218,121.58800826061966
2214,galts,6.074620474616883,121.59227459533687
3848,lasur,6.073883120077093,121.65443570948248
1951,flæse,6.0737245378353535,121.6678088014621
8055,ægtes,6.073632000312939,121.67561308327883
7652,valne,6.073394441332962,121.69565024543122
3910,liden,6.073270559515372,121.70610049666706
3471,knust,6.072759551661605,121.74921687760444
7292,tåges,6.072570393861948,121.7651809747667
1979,folet,6.072126887723647,121.8026191756847
3264,kaper,6.071835899884178,121.82718892509119
1705,faget,6.071808880512986,121.82947057489923
6286,smalt,6.071163655359581,121.88396928548701
3907,levns,6.071003223541008,121.89752388543194
762,boler,6.070214393369099,121.96419267875098
1896,flane,6.069153850364274,122.05388303057713
1468,dånes,6.069031504227441,122.06423411230229
3854,laven,6.068871263444677,122.0777925942808
6422,sondr,6.068798975024261,122.0839096402527
8047,ædles,6.068761351946853,122.08709342625325
7543,under,6.068525366275171,122.1070651877065
6735,svide,6.0684760174754855,122.11124205113944
3438,knage,6.068363400017363,122.12077448457161
1540,egalt,6.067979045052328,122.15331357126607
420,bagte,6.0678189243972875,122.16687177551869
3316,kendt,6.067640123828118,122.18201347853461
7939,ydret,6.067493941751719,122.19439428309363
2062,fråse,6.067231470895309,122.21662724575783
8028,årens,6.0666310574726365,122.267501320369
3105,ivers,6.066611323338031,122.26917378735813
5244,poges,6.066521248978863,122.27680787562832
7137,trema,6.066180784309414,122.30566764464898
5865,salon,6.065845917393968,122.33405955983369
3676,kvast,6.065507674737502,122.36274438034971
7151,trios,6.065391053005658,122.37263609796514
2078,fukse,6.065023739658581,122.403796408244
1528,edams,6.064982788978474,122.40727087076652
3682,kvies,6.06431161838162,122.4642304304998
4241,mande,6.064306723803189,122.46464591109728
6508,spået,6.064214280706591,122.47249328943091
6499,spule,6.063955344296215,122.49447675298889
1997,foren,6.0629526422473825,122.57964246875095
1327,drags,6.06293492354737,122.58114796034037
5969,servo,6.062824494552967,122.59053111519849
4343,metra,6.061831750107419,122.67491689829598
4200,maden,6.06148786802715,122.70416128642702
4960,opter,6.06085521777364,122.75798128297302
7289,tåens,6.060815733386308,122.76134102974706
7122,trace,6.060658012782697,122.77476247409837
637,biler,6.059144864198272,122.90360045526407
2592,halte,6.0571988084243715,123.06949736385783
7549,undte,6.056906687332435,123.09441935702482
705,blist,6.05667696667062,123.11402127018135
5769,rådet,6.05630760780426,123.14554496408063
2711,hiets,6.056126578112037,123.16099826376997
6485,sport,6.0561084447889675,123.16254629169218
3607,kryst,6.055796623189256,123.1891693074972
3221,kagle,6.054626585396207,123.28911728211945
7302,tårne,6.054544772985285,123.29610896479663
7411,udlet,6.054291584586317,123.31774893925969
4552,mæles,6.053573648976004,123.37913144446902
1772,fedts,6.053107166974707,123.41903138750907
2567,hadet,6.053074590381194,123.42181826685406
682,blade,6.053011231161059,123.42723873455408
1834,fimse,6.052771553504689,123.44774563859747
7204,tuber,6.052711157323655,123.45291369438671
1996,forel,6.051375506595249,123.56725963775153
5160,piner,6.050560397339123,123.6370937140811
4019,lovet,6.0504062557510165,123.65030415395563
4459,muges,6.050112384750818,123.67549377383394
4408,modet,6.049855807607614,123.69749088748034
1958,fløse,6.049045517780007,123.7669851106672
5358,pulet,6.048596954042201,123.80547281009802
270,anode,6.047955949639997,123.86049309065189
712,blote,6.047302223964265,123.91663047941888
1466,dåers,6.0471261615425576,123.93175383725551
6491,sprit,6.046352420415728,123.99823830606586
5751,rylen,6.045869614915543,124.0397419144493
4290,mavet,6.045822075197736,124.04382934201875
2610,hapse,6.044851764073823,124.12728536610322
887,buens,6.044729766622326,124.13778228495052
7185,træde,6.043987694266699,124.20165088464802
5154,pilte,6.043879293526632,124.21098345758574
2527,gåsen,6.043787500396279,124.21888677561479
3972,livet,6.043607294275895,124.23440384688509
5653,roben,6.043573454092886,124.23731795149467
2675,helts,6.043371396640253,124.2547192963877
5494,ramie,6.043257360907569,124.26454121825643
2494,gunst,6.042518335284655,124.32821247428257
768,bolte,6.042517389757423,124.32829395771867
1707,fagre,6.042308988920714,124.34625478189375
1218,delta,6.0421738629444315,124.35790186980773
7038,tinge,6.041954575678762,124.37680550231696
832,brevs,6.041825448130153,124.38793827140955
6925,tangs,6.041534496424945,124.41302640945474
2982,idels,6.041509794649872,124.41515662326808
4235,malts,6.040701116316975,124.4849149866063
7875,våser,6.04012485960075,124.53464801738464
4143,læner,6.039911931780454,124.5530294821548
2182,gaber,6.039691057761207,124.57209978701135
5572,relæs,6.039425052177319,124.59507063552323
5295,prals,6.039128160814761,124.62071362014589
7328,tæves,6.039124811438416,124.62100294127268
6218,slang,6.0391167846443485,124.62169630326638
4039,lugte,6.038706279225489,124.65716129006485
6447,spalt,6.0380276440348055,124.71581307304439
2800,huers,6.037991618734316,124.7189273699754
4005,lords,6.037283379851903,124.78016864147257
5331,præet,6.036800431384494,124.82194634027599
394,avlen,6.036751330588689,124.82619461244838
5195,plade,6.036422624245352,124.85463848692224
1709,faker,6.035821778505964,124.90664809341689
6758,svære,6.035788134858732,124.90956095031707
4695,nords,6.034857642434132,124.99014963086093
4625,navrs,6.034667210736741,125.00664906882267
7769,vimse,6.033662550648508,125.09373118001471
5923,score,6.033467703622379,125.11062718842145
8123,ødsle,6.033332788892641,125.12232755144998
2413,grape,6.032360760599975,125.20665821057537
5210,plats,6.0320610676835,125.23267025412942
4576,møers,6.032047526709318,125.23384567947211
4036,luger,6.032042206157923,125.23430753337892
7956,ynkes,6.031853082511465,125.25072564027141
7361,tøves,6.031557588650996,125.27638221352322
915,bumse,6.031476840364133,125.28339418491089
6364,snork,6.031346446103914,125.29471811222459
5146,piler,6.031051788696932,125.3203110380649
5536,ravns,6.030838666273053,125.33882537446607
7918,væsel,6.030595379663932,125.35996347239254
6909,talgs,6.030578219415204,125.36145458512713
6823,sæben,6.030482139931227,125.36980358793461
2103,fuske,6.030088098599377,125.40405034833208
1537,efors,6.029873682835949,125.42268949426668
2966,høres,6.029524801855008,125.45302361269638
6477,splat,6.029461935821558,125.45849039922545
5967,serum,6.029455886808167,125.45901642978491
3397,klirs,6.029448434853746,125.45966446506621
7919,væsen,6.029382091439931,125.46543395451697
3939,limer,6.029366447171191,125.46679448155346
5472,rafle,6.029332032661338,125.46978744237542
3733,kædes,6.028913722783439,125.50617272115596
7347,tørke,6.028642341144824,125.5297835838267
4669,nivet,6.028179059850367,125.57010044741023
3192,jutes,6.027873040037211,125.59673879673208
6129,skrin,6.027768234702644,125.60586316882231
6696,sundt,6.027451576115341,125.63343555204733
6089,skibe,6.027330638675682,125.64396752342489
1288,doger,6.027316702322666,125.64518124295229
1669,etuis,6.027105443568109,125.66358124245747
2935,hæres,6.026807742973696,125.6895146392133
2721,hikse,6.026701647600838,125.69875814936813
8006,ådsel,6.02658913567748,125.70856144121333
8022,åndes,6.0259556782491615,125.76376957911755
3973,livre,6.025731581196682,125.78330626446868
5509,rankt,6.025713477951469,125.78488463013795
3791,køter,6.024992448553708,125.84776504801411
736,boaen,6.024914919297104,125.85452818614178
3143,jerns,6.024797709423836,125.86475348818132
3117,jages,6.0241318359818194,125.92285955939835
3622,kubes,6.0239474611298105,125.93895339181277
429,balde,6.023911730870599,125.94207247591899
2628,haspe,6.023898585854993,125.94321999358783
5605,rhoet,6.0237925846211295,125.95247394317296
3954,linke,6.023075557494103,126.01508855284477
1631,ental,6.0226768379710975,126.04992032138091
618,bidet,6.0220217100403195,126.10717259819435
3011,ildne,6.021792237635738,126.12723256710979
2813,hules,6.021755395786131,126.13045349719842
4542,måsen,6.02148239293786,126.15432356694855
103,aften,6.020543665014013,126.23643594641963
694,blegs,6.020500141467214,126.24024433291068
4230,malke,6.020139613646075,126.27179556602032
7295,tåler,6.019708528438152,126.30953191021513
5621,rigts,6.01961845015261,126.31741860904346
5251,poler,6.019590886250515,126.31983203261694
7285,tyves,6.019495474771662,126.32818636959496
4501,myers,6.019443777299121,126.33271328954363
3408,klors,6.018885896419569,126.38157478263555
7505,uglet,6.0183327685218595,126.43003864733905
7632,vager,6.018262918216632,126.43616010082032
890,buges,6.0180635087074,126.45363733228164
4753,nådes,6.017082623045142,126.5396421579402
7756,viges,6.01696952019188,126.54956286550205
5167,pinte,6.016888817317562,126.55664211567813
466,barme,6.016755895815931,126.56830284327714
3379,klatr,6.016441791756211,126.59586233765778
3751,kæren,6.016404374665665,126.5991457136565
6297,smige,6.015935710915395,126.64027850120391
1902,fleks,6.01591976425395,126.64167831249486
1245,diger,6.015748145012209,126.65674417254077
2887,hyres,6.0152117590174194,126.70384320084598
6791,synge,6.014303253856775,126.78365726001655
2383,goder,6.0139277694483795,126.81665902459348
5649,riven,6.013865625884316,126.82212172369873
7032,timen,6.013457344768172,126.85801732418507
7943,ymtes,6.01333381538898,126.86887988529092
4475,multe,6.013147537913486,126.88526196172909
5573,remis,6.012589123057247,126.9343841446591
4630,nedis,6.012381618608865,126.95264257275598
3887,lejrs,6.011711772780703,127.0116005926109
2415,grave,6.011637041649831,127.01817992234821
441,bande,6.011493565997462,127.03081247595617
1161,damen,6.01125733161619,127.05161486425703
4253,manke,6.0110463024876095,127.0702006026341
4837,olien,6.010719894274964,127.09895335236527
4085,lyner,6.010591001856986,127.11030906010468
580,besad,6.010352301237389,127.1313417931937
7253,tyder,6.010270304090209,127.13856764709602
2232,garve,6.008809294650186,127.26738540022478
2344,glans,6.0087557444971,127.27210941622468
5287,poten,6.008389727798314,127.30440288486506
5686,rosin,6.00837188712185,127.30597716816337
6103,skive,6.008099542310205,127.33001162736475
7834,vrage,6.0073244696008015,127.39843671314975
3786,køren,6.007109400186905,127.41743001993154
1249,digte,6.0070472989506385,127.42291485907514
2334,gives,6.006975839084328,127.4292265533121
5439,pænes,6.006870569456189,127.43852506500902
4854,omens,6.006242849399769,127.49398593620113
4112,lånet,6.00623679433864,127.4945210357728
6116,skove,6.005258720356544,127.58098515308343
999,bæers,6.004912135517954,127.61163816402112
1914,flire,6.004725166351956,127.62817734035953
6280,smadr,6.004550505575316,127.64362966075538
1426,duves,6.004503314907555,127.64780496216386
7320,tærsk,6.004031754570819,127.68953483488521
4219,majes,6.003840897230628,127.70642828525551
5762,råbes,6.003739411504331,127.7154120518289
7642,vakst,6.0029531305702,127.78503699718563
3591,kroge,6.002407052114314,127.83341441709126
2387,godte,6.001272414198939,127.93399124476359
3495,koger,6.0011959672421575,127.94077051768511
6734,svend,6.001111136597069,127.94829367183928
2380,gnuer,6.001078864629168,127.95115580783649
3742,kælet,6.000685332489623,127.98606253366695
3875,legat,6.000624758350751,127.99143637086921
6574,stiln,6.000425767523848,128.0090914383616
2302,gider,6.0001655298781955,128.0321841837751
8005,ådret,6.000164167490048,128.03230508916923
7643,vakte,5.999473270795105,128.0936335598802
3449,knebs,5.99924166319911,128.11419912585012
2185,gabte,5.9984509235132375,128.18443763527333
1565,eland,5.997467239535923,128.2718684304985
2368,gnask,5.997290992425182,128.2875397446316
5438,pæles,5.997181848521173,128.2972454219769
4468,muler,5.996273016113902,128.37809232682073
5241,poesi,5.995980704630597,128.40410627397353
2007,forne,5.995419438878501,128.45407029677486
4998,ornat,5.995183867608533,128.47504670430854
201,alpen,5.99503451430908,128.4883476201844
5061,pants,5.994933042056337,128.4973851923953
6087,skema,5.994921162256768,128.4984433019909
3634,kulen,5.994528141196998,128.533453801475
5054,pande,5.994381852616469,128.54648769243104
6314,smurt,5.994173493912702,128.56505413439106
993,båsen,5.994125483804057,128.56933260263716
1506,døren,5.994096335003366,128.57193029626222
5474,rafts,5.993876072714579,128.59156140940823
1987,foner,5.9938491731680195,128.59395906576873
3581,krige,5.9937729656401775,128.60075196812923
3241,kamel,5.993243219115646,128.64798184599132
3501,kogte,5.992793958230909,128.68804956957032
2242,gaver,5.991839656651281,128.77320119981104
7908,været,5.991682455834043,128.78723351767377
7051,tiøre,5.991616993622697,128.79307736417942
8088,ærmet,5.991391591592325,128.81320115210767
3900,levas,5.9912780398004815,128.8233401939945
4355,midte,5.990824238252607,128.86386811213325
6457,speak,5.990646728368097,128.87972455927343
5349,puges,5.990444164523315,128.89782138820814
7349,tørns,5.989807667246379,128.95470188672024
374,atols,5.9889717453207565,129.02944207444347
4333,merit,5.987777887570629,129.13626059763385
3928,ligne,5.98734956588782,129.17460554959095
1837,finer,5.987121434251433,129.19503339010151
2027,fostr,5.986890761541789,129.21569205337505
4162,læspe,5.986701456755943,129.2326483422212
3007,ilden,5.9863923121803735,129.26034362906978
799,borts,5.986341710557771,129.26487743396177
1330,drams,5.985724756989525,129.32016803923423
4702,notas,5.985567574073135,129.33425835488833
3780,kølet,5.985499912275592,129.34032422007002
951,byers,5.985401173232563,129.34917666394242
5724,runge,5.984802654165369,129.40284982941427
5447,pøles,5.98469199386335,129.41277591028583
1334,drejs,5.984548589157354,129.42564025302204
1861,fistr,5.984338215753045,129.44451444128674
1346,droge,5.984271464552377,129.45050377126287
1704,fager,5.9841587162597065,129.46062087377408
4887,onkel,5.983943729262147,129.47991422632157
2276,gemts,5.983897084880994,129.48410056365114
1041,børst,5.983540227191986,129.51613305205993
2093,furen,5.983175976495903,129.54883732864508
4974,oralt,5.98312174874362,129.5537068777124
5116,perms,5.9826166137251,129.59907583672597
4615,narvs,5.982045355776363,129.65040280439663
6721,svalt,5.981764446374896,129.67564969438288
4508,myose,5.980920948940066,129.75148904837638
3657,kurie,5.980676545313771,129.77347180966635
7552,unger,5.979983028909824,129.83587007424916
2122,fyret,5.979840842556746,129.84866681790422
3334,kilde,5.979632393144176,129.8674295037403
8134,øgles,5.97951450499752,129.8780419032224
8120,øders,5.9789441315311525,129.92939969711634
3346,kimet,5.978882216170123,129.93497592638758
3262,kaots,5.9786159538260515,129.9589588077709
5238,podet,5.978369242780962,129.9811846082585
7270,types,5.9783621606599455,129.98182268124876
4045,lumre,5.978361717114269,129.98186264318298
2174,føret,5.978314044559119,129.98615784745056
4826,okras,5.9781439989328335,130.00147978291272
3755,kærne,5.9777148717862305,130.0401542499432
1868,fjase,5.97765288103162,130.04574202855005
4795,nøler,5.977542626804275,130.05568081692198
3477,knæet,5.976625032721346,130.1384261505341
3561,krams,5.976514614746891,130.14838679427174
7121,toøre,5.975161579416434,130.27050405544782
7195,træns,5.975047766037116,130.28078142572713
3702,kylet,5.9744171061691755,130.33774483035384
7530,ulmet,5.974324617497114,130.3461008245248
4100,lystr,5.973906359927508,130.38389546951865
2971,høste,5.973817223383454,130.39195145401337
5984,shine,5.973313573073679,130.43747972532313
6454,spark,5.972694915877317,130.49342598406864
5904,satyr,5.972463314719563,130.51437625676618
5977,sfære,5.97242105363285,130.51819949036891
7713,veksl,5.972257260887454,130.53301838639587
2638,haves,5.971732822616665,130.58047744906906
5318,prosa,5.971689412626447,130.58440661106798
6604,straf,5.970917887702265,130.65425925884279
905,buler,5.969141573516309,130.81522602037518
3519,komet,5.968700818577438,130.855197229549
1828,filte,5.9683611307304245,130.886011193912
2993,igler,5.968206893862122,130.9000048149101
7141,trevl,5.968096980309498,130.90997797780727
3385,klemt,5.967420001947808,130.9714213294451
4406,moder,5.967029169511966,131.00690687026272
5966,serif,5.965388426019513,131.15598273055272
574,berus,5.965256350463751,131.16799032173606
5787,ræbet,5.965080029037372,131.1840222202649
3823,lamts,5.964632670103095,131.2247068019307
5395,pyers,5.964232283774493,131.26113020983672
1964,fnyse,5.964195264010377,131.2644984327011
2565,hader,5.964065760612767,131.27628190809918
3772,køens,5.963898683044433,131.29148580873675
4351,mider,5.963785235337806,131.30181044643777
6182,skåne,5.962953935506134,131.37749007590804
6411,solgt,5.9627196077273075,131.39883061901523
3511,kolde,5.962037836161961,131.46094018097764
3024,imens,5.961969989856783,131.46712260244527
3400,klode,5.961815995887737,131.48115621589886
6205,skøde,5.961453448021247,131.51420145505762
4023,luden,5.960670277830661,131.58561361126826
1823,filer,5.9605447732178805,131.59706115864682
3986,logen,5.960178383911753,131.63048601806335
3280,karms,5.9601665106747355,131.6315693283584
6556,stejl,5.959793916405513,131.66556923880628
4048,lunde,5.959554535904899,131.6874177819633
8065,ælten,5.959332156098476,131.7077178999749
1977,foler,5.959313281785375,131.70944100076622
7215,tuile,5.959307150646346,131.7100007383319
452,banke,5.959004184351128,131.73766277363472
7522,uldne,5.9589396079737735,131.74355960642242
4416,moire,5.958610448050923,131.77362115514015
2622,harsk,5.95849862950686,131.78383489060124
7409,udler,5.957850657681635,131.84303755575368
4785,nødet,5.956069560669703,132.0059065242103
1409,duoer,5.95599636069105,132.01260445718154
5278,ports,5.955388932938012,132.0681983289773
4149,lærde,5.954431854149209,132.1558409724556
3648,kupes,5.954287140377936,132.1690979178363
4312,meldt,5.954280439691226,132.16971178684494
6599,storm,5.953395653903207,132.25079458401765
3211,kabel,5.9533641481375295,132.2536827259486
3894,lento,5.953344510194435,132.2554829733317
4266,marks,5.953245268378438,132.26458103313135
7196,træsk,5.9532349399176185,132.26552793763597
2264,gejst,5.953174115227419,132.27110443102222
5802,røbet,5.953031780514293,132.28415479711845
661,bisat,5.9528258269483185,132.3030405195857
4071,luvet,5.9526134266881785,132.32252022120193
6501,spurt,5.952250274514781,132.35583236124538
789,borde,5.952097975420765,132.3698053332192
3433,kløet,5.952017242991229,132.3772128827642
4056,lunts,5.951847524678722,132.39278662364268
6910,talje,5.9514278484625,132.43130494136702
4017,lover,5.951140245631376,132.45770789819946
3577,kreol,5.950779254323251,132.49085562704136
1743,farsi,5.9502105884629755,132.54308972721986
2573,haget,5.949707972506163,132.58927403907086
991,båret,5.949357947105194,132.6214466347195
5034,padle,5.948993856455145,132.65492032168655
1888,flade,5.948863009219453,132.6669521900229
4288,maver,5.9482610608910305,132.7223175376704
4984,orgie,5.947983949253531,132.74781317615194
813,braks,5.947576142567529,132.78534231168405
2067,frøet,5.947300492567561,132.81071550249368
7935,yders,5.947263696971876,132.81410285156696
1844,finte,5.9467748750439435,132.85911128641
4124,læbes,5.946614794084707,132.87385410687858
800,bosat,5.94604311404885,132.92651692173044
6097,skilt,5.945735682838519,132.9548459263221
1961,fnist,5.945693921956695,132.95869455116093
6200,skært,5.9453891321308685,132.98678693187267
4454,mudre,5.944843743420363,133.03707004870694
1191,datos,5.944615071710944,133.05815851471397
4207,magen,5.9445038576266995,133.06841606133017
7819,volte,5.944469866363358,133.07155131634255
4502,myets,5.944132112526765,133.1027087593863
5485,rakis,5.943731687296784,133.13965702525132
3128,jante,5.9436624216649525,133.14604938371093
1325,drabs,5.9434734765826756,133.16348823114498
1988,fonte,5.943399999949545,133.17027043643336
5813,røgte,5.9433725286593155,133.1728062419059
1959,fnats,5.943322285090797,133.177444223835
7307,tæger,5.941712920426225,133.3260900964851
3487,koden,5.94164974050354,133.33192897183568
6881,søvne,5.941437320416936,133.35156199494145
7628,vaden,5.9408271260070045,133.40797557216302
5364,pulte,5.940527000878835,133.43573143851356
5356,puler,5.940223704923194,133.4637864126191
1630,ensom,5.9399654663301416,133.48767821528736
7228,tunge,5.939588890306919,133.5225260651333
3970,liver,5.939356039541914,133.54407832019797
8063,ældre,5.939014151945141,133.57572913551434
745,boder,5.938977555518072,133.579117555307
2052,fruen,5.9386814866245725,133.60653338384762
5805,rødne,5.938625585573138,133.61171042416666
859,brune,5.937328333824805,133.73190628711325
5459,racen,5.937250996268182,133.73907535320006
4563,mæske,5.93684077858409,133.77710829344844
4515,myrte,5.936741378563709,133.7863256990774
1304,donts,5.93667185609902,133.79277292385626
8046,ædets,5.936321235886911,133.8252927218106
4168,løbes,5.9362328325449845,133.83349332225086
823,brave,5.9360722204233305,133.84839354527625
4364,milen,5.935993657962216,133.85568250464172
6169,skyde,5.935928218216404,133.86175425248567
281,ansæt,5.935606465892348,133.89161165996174
4108,låges,5.935463599187562,133.90487128862767
1335,dreng,5.935184124383907,133.9308134742786
8062,ældet,5.934520998582374,133.99238808971117
3916,lidts,5.934400286118976,134.00359990335014
1000,bæets,5.934125522139245,134.02912357103116
7683,varme,5.9335244129391205,134.08497939886686
7720,vends,5.933210056102668,134.11419910315982
2964,hønse,5.933046534338216,134.12940109163165
4054,lunke,5.932987575754895,134.1348826666269
6263,slæbe,5.9321209874547565,134.2154781041237
805,boves,5.931790264738213,134.24624912253407
7704,vegts,5.931711805488101,134.25355014329847
4420,molen,5.931442647971269,134.278599597395
6579,stink,5.931291154952915,134.2927005250714
4710,nudel,5.930974355406393,134.3221929242549
2616,harke,5.930617425577375,134.35542900480175
7900,vænes,5.930609183034524,134.35619661924068
4886,ondts,5.930255125470596,134.38917355750803
5698,rubel,5.930043490674542,134.40888909733295
6213,skørt,5.929692079986028,134.44163231183464
3239,kalve,5.929564252504967,134.45354480621623
4157,lærts,5.92954201781594,134.4556170083864
3475,knyet,5.928978139306271,134.50817936509551
7146,trims,5.928582326464939,134.54508762858578
3137,jeans,5.928521849144269,134.5507278344017
616,bider,5.928459726390723,134.5565217419381
6546,stavn,5.928270540261424,134.5741678112445
2283,genis,5.927934315789683,134.60553438567635
7592,usagt,5.927862685479193,134.6122177631835
4667,niver,5.92747540258621,134.6483584621341
5127,pibes,5.927352294350635,134.65984878311667
882,brøst,5.926877396794605,134.704182587351
7623,uåret,5.926246284691846,134.76312230429846
2138,fæles,5.925935125810131,134.7921910011284
6237,sligt,5.9258640643846645,134.79883049240462
8121,ødets,5.925130335397341,134.86740421153164
5301,pride,5.924733360689746,134.90451968877966
5336,præst,5.924549898415223,134.92167609610587
595,besæt,5.92441818773204,134.9339943177948
7083,tolds,5.924171669346881,134.95705293485864
5749,rygte,5.923815361536929,134.990387901096
1341,drils,5.923355915869504,135.03338425432864
3483,koans,5.923261606885756,135.04221167601386
2548,gødes,5.9231688526428465,135.05089413517047
1297,domer,5.922469195263235,135.1164050489609
2436,grins,5.922263570507352,135.13566432209984
7520,ulden,5.921868209027845,135.17270247365707
6232,slice,5.921562058568594,135.20139015538163
177,alfen,5.921560795727841,135.20150850187568
6515,spæne,5.921313278504048,135.22470645567256
6074,skarp,5.921113714085822,135.24341304691376
414,bagen,5.921027735397817,135.2514732380036
7610,utros,5.9207646692189435,135.27613772449638
2612,harem,5.920726448829257,135.2797215554794
7288,tåbes,5.9202374487503375,135.32558225711873
